taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Dasania;s__uncultured_bacterium	0.7114474547990596	0.5739156906967401	-0.7704781530711261	-0.1375317641023195	-1.4819256078701857	-1.3443938437678662	0.9340778772575795	0.9708843753175924	1.1864925819326666	1.0069559904000822	1.2161860644440985	1.2446780840047884	0.7616575364014024	0.5911267142485456	-0.6493746061320514	-0.1365817030868207	-1.2185023749203647	-1.080113694492185	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1596966013974342	0.2126752312985371	0.12139520183147885	0.02494153859413997	0.14074951023736032	0.2126752312985371	0.12139520183147887	0.024941538594139997	0.0441008042767058	0.21681843913694562	0.11564378455388767	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__;__	2.5661649121315526	1.554092907127058	1.1535496017235842	-1.0120720050044947	-1.4126153104079684	-0.4005433054034737	0.8472159024705357	0.8804832502815325	1.0764354771299451	0.9276048551753366	1.1153086342992682	1.1407845188158308	3.02893855586097	1.7650453959574361	1.0716384086478135	-1.0910594089260044	-1.2665689720007356	-0.35111215027641673	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.13225101454961113	0.011607566459977217	0.4810379414209818	0	0.13225101454961113	0.011607566459977242	0.22011976005478492	0.265116996073033	0.0459309134122885	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_bacterium	-0.49663380413965674	0.16667423824438657	0.0378116444446638	0.6633080423840433	0.5344454485843205	-0.12886259379972276	0.7811141906441277	0.8116869394329862	0.9926854488678629	0.8679463939635096	1.03919182807707	1.0623633862114321	-0.6358017945239469	0.20534300867378608	0.038090257581379065	0.7642269695424649	0.5142895028084115	-0.12129803744391889	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10091825608269837	0.1121666404835762	0.0661951070937739	0.006135706874747101	0.02852710870672877	0.11216664048357622	0.0661951070937739	0.006135706874747102	0.06722000388785272	0.09778647201039502	0.04729938267798718	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured;s__uncultured_bacterium	-1.928009519637313	-2.367981041018964	-1.7796944548528062	-0.4399715213816511	0.14831506478450684	0.5882865861661579	0.5887035288398491	0.6114295879036462	0.7489109977992467	0.6992975048919501	0.8222156298737866	0.8386374890882707	-3.275009279181353	-3.8728597501109627	-2.376376445375518	-0.6291621495912988	0.18038463317375006	0.7014789987575166	0.0010565850303502033	1.0756573243170875e-4	0.017483615615630627	0.5292429058660896	0.8568506173980922	0.4830041363838406	0.04796896037789923	0.004991049984831286	0.7762725333339998	1	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.1305063567966427	0.2599370505003698	0.22551799644409848	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__;__	-1.6471340723594896	-0.43765609275722667	0.06853538045993962	1.209477979602263	1.7156694528194292	0.5061914732171663	0.7999344639413043	0.8312745220348159	1.0165302327523345	0.8848599255336499	1.0607985062822818	1.0846269659721126	-2.0590862709477524	-0.5264880387358924	0.06742089733462699	1.3668581260167696	1.6173377344131405	0.4666963749730165	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4277171204128361	0	0.3068503160605987	0.1453849326871404	0	0	0.3068503160605987	0.1453849326871404	0.05988806375440107	0	0.0106365739287833	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;__	1.9264079550976234	0.15456588040952968	0.2014675314715363	-1.7718420746880938	-1.7249404236260872	0.04690165106200661	0.6710066051694733	0.6970888952825244	0.8531852053170353	0.7703612467123764	0.9140287288055603	0.9333442991881706	2.8709224920536793	0.22173051594357332	0.23613575366285555	-2.300014548044409	-1.8871840340075687	0.05025117858736802	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1997552324939588	0	0.030321108653429588	0.009348568903904713	0	0	0.030321108653429588	0.009348568903904711	0	0.2655733134346619	0.032397156361239673	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter	-1.0889967329918122	-1.23044846149736	-0.7316195288333068	-0.14145172850554788	0.3573772041585054	0.49882893266405326	0.5381496403457593	0.5588165808224415	0.6848557963377945	0.6566501626089708	0.7667730608398929	0.7814165741956031	-2.023594649793198	-2.2018825205337333	-1.0682825972205787	-0.2154141376338638	0.4660794991506985	0.6383649248514495	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.08096895301693222	0	0	0	0.08096895301693223	0.10363242322638039	0.12207642226401896	0.04428042036662166	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_Bacteroidetes	0.2683258205551291	0.6273053690405912	0.7348280000421922	0.3589795484854621	0.4665021794870631	0.10752263100160098	0.53618868157977	0.5567758306356212	0.6823709370767551	0.6550131964516669	0.7646391683093752	0.779213758245186	0.5004317132628799	1.1266749282641324	1.076874702768205	0.5480493376776586	0.6100945371638548	0.13798861976429336	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4930957902811467	0.2503476909106792	0.2906214424638273	0.10559504482027858	0.045330894788035786	0.2503476909106792	0.2906214424638274	0.10559504482027851	0.13718631273475085	0.2567734450759074	0.07910078483688956	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__uncultured_organism	-2.625280986452253	-0.808216572952707	-1.7654288656294443	1.817064413499546	0.8598521208228085	-0.9572122926767374	0.7014609150306393	0.7287853595459174	0.8917687827940237	0.7970953260819121	0.9484115248873206	0.968795698541206	-3.742590542393345	-1.108991230910951	-1.9796935031725755	2.27960741211625	0.9066234416805155	-0.988043499902084	1.8213287484323846e-4	0.2674339649410793	0.047737979044254156	0.022630982961820444	0.3646059610757435	0.32313134464490606	0.008450965392726264	1	1	1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.09027109267202778	0.36480077498400537	0	0	0.09027109267202779	0.36480077498400526	0	0.2550240586721333	0.18323463750083438	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Fuerstia;s__uncultured_bacterium	-0.7661691718994755	-0.01583358597762194	-0.7100937856631334	0.7503355859218536	0.05607538623634212	-0.6942601996855114	0.6179659524958998	0.6418850248163791	0.7859858042267607	0.7243490966417852	0.8546571904385023	0.8721085825787941	-1.239824247282554	-0.024667324155367817	-0.9034435251177487	1.0358756425603988	0.0656115538062358	-0.7960708259889023	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3678190827332311	0.5718227333721606	0.1524548836950258	0.08828075811350247	0.36414481387860725	0.5718227333721606	0.1524548836950258	0.08828075811350246	0.1868651778100773	0.1558679182114467	0.12147302847240667	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__uncultured;__	-2.944986379721425	-0.939011658746151	-1.0211523942479166	2.0059747209752743	1.9238339854735085	-0.0821407355017656	0.8057730870871334	0.8373511703993439	1.023927653794304	0.8901191629541783	1.0675125207199232	1.0915446379278433	-3.6548582062569746	-1.1214072326409048	-0.9972895941074514	2.253602443876987	1.8021652656364986	-0.07525183363797122	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.09706852731171092	0.1965281513776925	0	0	0.09706852731171096	0.19652815137769253	0	0	0.05892082543624756	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;__	-1.0367112175366144	-0.28245761594486973	-1.3393396956685881	0.7542536015917447	-0.3026284781319737	-1.0568820797237184	0.6558226135817559	0.6812855898910354	0.8339480923790719	0.7571148293446506	0.8969627810578857	0.9157450437272744	-1.580779918329816	-0.4145950246651275	-1.6060228543094863	0.9962208800541095	-0.3373924587763285	-1.154122631580933	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3107145551506269	0	0.18015476200316663	0	0.16089055469790983	0	0.18015476200316663	0	0.02647657489819272	0.112312201386453	0.19100258473054832	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;__	-3.297927311046522	-3.3219742508418877	-1.0346892350507508	-0.024046939795365763	2.263238075995771	2.287285015791137	0.9723791509614802	1.0107455973050785	1.2350230767687072	1.0422355703637556	1.26092439179005	1.2907423333330856	-3.3916063582662788	-3.2866571565576645	-0.8377893939908343	-0.023072461235393287	1.7949038742781425	1.7720694182894567	6.948418906427464e-4	0.0010138418446815486	0.40214899643008867	0.9815924725875338	0.07266901656934345	0.07638303467900023	0.03224066372582343	0.046028419748542306	1	1	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.06232538100011286	0	0	0	0.06232538100011285	0.009699149285252054	0.10840056255989308	0.0705995503522753	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__uncultured;s__uncultured_bacterium	0.8047829653644456	1.2637152115269228	0.5941871453198676	0.4589322461624772	-0.210595820044578	-0.6695280662070552	0.5003139046656518	0.5194430928607057	0.6369074284571048	0.6253091504111927	0.725838466389812	0.7391539777407811	1.6085560642218475	2.4328270582390856	0.9329254437481971	0.7339285629527268	-0.290141443029388	-0.9058032377143704	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.48235182886216205	0	0.09095803776835354	0	0.482351828862162	0	0.09095803776835355	0.0308120698617733	0.11898224193565278	0.21754385160801212	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_bacterium	-2.067612659564182	-0.25235694367745876	-0.6382122646536911	1.8152557158867233	1.4294003949104908	-0.3858553209762323	0.8416100287008018	0.8746488996506803	1.0693328038212242	0.9225189290983409	1.1088296182068575	1.134110391215576	-2.456734816665585	-0.2885237079452633	-0.5968322138562114	1.9677164973307733	1.289107335734812	-0.34022730411865826	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.14160219229425405	0	0.013472709057709111	0.06049666028187659	0	0	0.013472709057709113	0.06049666028187659	0	0.037585927049452884	0.03922252732685723	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae;g__Kordiimonas;s__uncultured_bacterium	-1.1398821302856919	-0.42558216622048844	-0.4647676804659115	0.7142999640652035	0.6751144498197803	-0.03918551424542305	0.7252770074972819	0.7535727984375068	0.9219423008866943	0.8181462664160685	0.9754327023787287	0.9966514846276971	-1.5716507189702464	-0.564752558880722	-0.5041179692253116	0.8730712262420154	0.6921179166675666	-0.03931716838816624	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08954883361234386	0	0.06384830695945613	0.14178528837868876	0.21472898684675368	0	0.06384830695945613	0.14178528837868876	0.048199682523689204	0.3634953937479046	0.17631761980574853	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_Owenweeksia	0.3408675022360541	0.8415113602326227	0.5224685358309276	0.5006438579965686	0.18160103359487345	-0.3190428244016952	0.5995464320906962	0.6227144899297384	0.7626488470856773	0.7085505694301274	0.8342085095660535	0.8510118971954428	0.568542291290776	1.3513598508484546	0.6850709049485163	0.7065746322089984	0.21769261702849374	-0.3748981952580435	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19568097749771204	0.1356716549094332	0.07472202316070017	0.023648978553210347	0.00434627169487071	0.1356716549094332	0.07472202316070013	0.023648978553210295	0.12978372993837894	0.08759782565233162	0.016812231536959876	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium	2.6552551954184973	0.22775486413019075	0.9761338111239837	-2.4275003312883063	-1.6791213842945136	0.7483789469937929	0.73691396116688	0.7656843393281563	0.9366856709778746	0.828475251786508	0.9886752659723991	1.010301491078444	3.603209241977156	0.2974526870041935	1.0421145976375685	-2.930081889656561	-1.6983548006969054	0.7407481366724873	3.1431230479451566e-4	0.7661209244114328	0.29735855147685397	0.0033887268777395368	0.08944081748744148	0.45884616670935985	0.014584090942465527	1	1	0.15384820024937496	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.03994088556285241	0.012301984186432758	0	0	0.039940885562852406	0.012301984186432732	0	0.17083478050822734	0.03924930419733361	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Acrophormium_PCC-7375;s__Leptolyngbya_sp.	-2.969609230639331	-3.48534482992233	-3.388546735065897	-0.5157355992829991	-0.41893750442656597	0.09679809485643309	0.668236970011512	0.6942062931942558	0.849676263350266	0.7679407951904996	0.9109118727452062	0.930130189451198	-4.443946330278871	-5.0206183148890675	-3.9880444837953775	-0.6715825002564981	-0.45991002748050486	0.10406940442772489	8.832364611900286e-6	5.150541435218684e-7	6.66201737057423e-5	0.5018495220200921	0.6455808023644487	0.917114270717757	4.00989353380273e-4	2.389851225941469e-5	0.002957935712534958	1	1	1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.03852907510681035	0.14001611660894017	0.11984195393384654	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;__	-0.33867948056077574	-0.024701888108373093	-2.3653427424512743	0.31397759245240264	-2.0266632618904987	-2.3406408543429014	1.0348265749156276	1.0757356364405588	1.3141503138066006	1.1000799768970666	1.334151356983031	1.3661262616230718	-0.3272813906894392	-0.022962786833118018	-1.7999027338050573	0.2854134236112737	-1.519065472806228	-1.7133415263989034	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08115548640439248	0.08419558606146847	0.01925418781912641	0.10702204288681848	0.06982090618966146	0.08419558606146847	0.01925418781912641	0.10702204288681844	0.05669359365743345	0.02159749495539541	0.0660140792336205	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium	-2.8147063040950684	-2.9650427891921534	-2.4891504120098666	-0.15033648509708497	0.32555589208520175	0.4758923771822867	0.6937078463978437	0.720716066818191	0.8819461535333359	0.7902691134662213	0.9396396332962178	0.9597519019397668	-4.057480852653965	-4.114023435445515	-2.8223383049380026	-0.19023454483459432	0.3464688807805657	0.49584937130153595	4.960488267328837e-5	3.888219351318166e-5	0.004767485628508276	0.8491253424938374	0.7289903671924567	0.6200006886855203	0.002252061673367292	0.001804133779011629	0.21167636190576744	1	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.04871557555379663	0.22132751985307883	0.17136924112792762	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;__;__	-2.638472414900149	-2.4937575138256807	-2.9504204216208114	0.14471490107446838	-0.31194800672066236	-0.45666290779513075	0.766370000251692	0.7963415652402621	0.9740050895317602	0.8547393192877313	1.0223039322241287	1.0449604016824985	-3.4428179783050217	-3.1315174576794766	-3.029163249074177	0.16930881475659942	-0.30514213717439875	-0.4370145577381252	5.7568664449457e-4	0.0017390544642317343	0.0024523212923728732	0.8655537429039626	0.76025789975309	0.6621007904631654	0.026711860304548047	0.07895307267612073	0.10888306538135557	1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.12941743101163322	0.09795576638112964	0.02669920807169342	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5;o__028H05-P-BN-P5;f__028H05-P-BN-P5;g__028H05-P-BN-P5;s__uncultured_bacterium	-0.6093137698179906	0.38099083956805624	-0.9499948966125139	0.9903046093860468	-0.34068112679452334	-1.3309857361805701	0.6627074867454709	0.6884512763519779	0.842670776189574	0.7631140652850129	0.9046943979980703	0.9237185181056293	-0.919430943522768	0.5534027645164401	-1.1273618635598626	1.2977150526195338	-0.3765703949846388	-1.4408997006037816	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4912628951238464	0.6528428161737141	0.2113705405574536	0.30753248402227995	0.22054596633052617	0.652842816173714	0.21137054055745358	0.30753248402227995	0	0.10863472620936883	0.25757991244524475	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__;__	2.3981815346057354	0.28573511712281585	0.5211327044892934	-2.1124464174829196	-1.877048830116442	0.23539758736647753	0.7173710819840147	0.7453444353939557	0.9119259629904338	0.8111448514523404	0.9664505184648281	0.987392355017373	3.343013950287969	0.38335983144730806	0.5714638310991482	-2.604277662245679	-1.942208932846419	0.23840329142748504	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.28328534439058856	0	0.09870286121931908	0.007801160635786337	0	0	0.09870286121931908	0.00780116063578631	0	0.26746052395477954	0.10421948289460115	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;__	-0.5035652584363184	0.12986960836369252	0.1223810724614979	0.6334348668000109	0.6259463308978163	-0.007488535902194615	0.771599440089697	0.8017842373507831	0.9806305886599395	0.8594191024560528	1.0282896390695233	1.0511288451637	-0.6526252253083281	0.161975756461366	0.12479834289967973	0.737050020170342	0.608725700537274	-0.0071242797080964615	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.23282790770454573	0.26281725929244576	0.14258869403849977	0.11535737842764233	0.07446977342037507	0.26281725929244576	0.14258869403849977	0.11535737842764233	0.05587489150590795	0.04087469384872614	6.580184062336373e-4	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;__	-0.6609179736585392	-1.1961083425952337	-0.4713252096846109	-0.5351903689366945	0.18959276397392832	0.7247831329106228	0.6188258609266404	0.642779998065618	0.7870752718268887	0.7250890294641346	0.8556140825497064	0.873095720994562	-1.0680193175328345	-1.8608362833236907	-0.5988311748006172	-0.7381029738268393	0.22158677357079853	0.8301302085010872	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.060963902051040075	0.12831145216878323	0	0.14936352220921165	0.030294069734630332	0.12831145216878312	0	0.14936352220921167	0.16323516468608915	0.2396627901714078	0.17951791997916403	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group;__	-0.12437031660705221	-0.3310961920283968	-0.6077803590556996	-0.20672587542134457	-0.4834100424486474	-0.2766841670273028	0.6165662829443216	0.6404282810584956	0.7842124805442992	0.723145158445739	0.8531000830180575	0.8705022421344927	-0.20171443046340462	-0.5169918347159236	-0.77502000304032	-0.285870510238445	-0.5666510320084157	-0.3178442899226388	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.07630413639419388	0.1562426555911501	0.07376637046673684	0.08258331013234839	0.028908805102369938	0.1562426555911501	0.07376637046673683	0.0825833101323484	0.11044259701563756	0.1936598508568111	0.009235589943876221	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Reichenbachiella;__	-0.5347908833543314	0.5855713874635138	-0.017203939761776577	1.1203622708178451	0.5175869435925549	-0.6027753272252904	0.8356252198548875	0.8684201607257991	1.0617500391113897	0.9170943595133734	1.1019172538123085	1.1269896635492067	-0.6399889216450431	0.6742950174879762	-0.01620338038901799	1.221643399281541	0.46971489175058906	-0.5348543529023875	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.057777896698485195	0.05638641811429429	0.1644021672475616	0.009759685532837178	0.09696623879943415	0.05638641811429427	0.16440216724756157	0.009759685532837178	0.1957810936934676	0.06527881237139065	0.14603151655430907	FALSE	FALSE	FALSE	FALSE
